member_type,rideable_type,month,day_of_week,hour,rIde_length_bucket,total_rides,avg_ride_length
casual,classic_bike,Mar,Sunday,6,0-5 mins,3,2.333333333
casual,classic_bike,Mar,Sunday,20,0-5 mins,16,3.4375
casual,classic_bike,Mar,Sunday,22,0-5 mins,6,3.333333333
casual,classic_bike,Mar,Sunday,2,0-5 mins,3,3.666666667
casual,classic_bike,Apr,Sunday,12,0-5 mins,46,3.5
casual,classic_bike,Apr,Sunday,0,0-5 mins,37,3.918918919
casual,classic_bike,Apr,Sunday,13,0-5 mins,54,3.574074074
casual,classic_bike,Apr,Sunday,16,0-5 mins,50,3.68
casual,classic_bike,Apr,Sunday,17,0-5 mins,43,3.720930233
casual,classic_bike,Apr,Sunday,14,0-5 mins,43,3.697674419
casual,classic_bike,Apr,Sunday,11,0-5 mins,48,3.375
casual,classic_bike,Apr,Sunday,21,0-5 mins,18,3.555555556
casual,classic_bike,Apr,Sunday,18,0-5 mins,49,3.489795918
casual,classic_bike,Apr,Sunday,19,0-5 mins,40,3.475
casual,classic_bike,Apr,Sunday,15,0-5 mins,51,3.37254902
casual,classic_bike,Apr,Sunday,1,0-5 mins,18,3.888888889
casual,classic_bike,Apr,Sunday,9,0-5 mins,28,3.5
casual,classic_bike,Apr,Sunday,22,0-5 mins,15,3.466666667
casual,classic_bike,Apr,Sunday,10,0-5 mins,45,3.488888889
casual,classic_bike,Apr,Sunday,2,0-5 mins,10,4.4
casual,classic_bike,Apr,Sunday,20,0-5 mins,21,3.619047619
casual,classic_bike,Apr,Sunday,3,0-5 mins,7,4.285714286
casual,classic_bike,Apr,Sunday,23,0-5 mins,6,3.666666667
casual,classic_bike,Apr,Sunday,4,0-5 mins,3,2.333333333
casual,classic_bike,Apr,Sunday,7,0-5 mins,7,4.285714286
casual,classic_bike,May,Sunday,23,0-5 mins,12,3.583333333
casual,classic_bike,May,Sunday,12,0-5 mins,53,3.603773585
casual,classic_bike,May,Sunday,14,0-5 mins,68,3.529411765
casual,classic_bike,May,Sunday,11,0-5 mins,55,3.345454545
casual,classic_bike,May,Sunday,0,0-5 mins,39,3.794871795
casual,classic_bike,May,Sunday,1,0-5 mins,14,3.571428571
casual,classic_bike,May,Sunday,9,0-5 mins,37,3.702702703
casual,classic_bike,May,Sunday,16,0-5 mins,71,3.366197183
casual,classic_bike,May,Sunday,10,0-5 mins,47,4.042553191
casual,classic_bike,May,Sunday,15,0-5 mins,82,3.353658537
casual,classic_bike,May,Sunday,7,0-5 mins,20,4.2
casual,classic_bike,May,Sunday,17,0-5 mins,61,3.819672131
casual,classic_bike,May,Sunday,19,0-5 mins,38,3.763157895
casual,classic_bike,May,Sunday,8,0-5 mins,30,3.533333333
casual,classic_bike,May,Sunday,4,0-5 mins,8,3.75
casual,classic_bike,May,Sunday,22,0-5 mins,14,3.714285714
casual,classic_bike,May,Sunday,2,0-5 mins,12,3.5
casual,classic_bike,May,Sunday,21,0-5 mins,29,3.896551724
casual,classic_bike,May,Sunday,13,0-5 mins,67,3.373134328
casual,classic_bike,May,Sunday,20,0-5 mins,31,3.903225806
casual,classic_bike,May,Sunday,3,0-5 mins,4,4.25
casual,classic_bike,May,Sunday,18,0-5 mins,58,3.672413793
casual,classic_bike,May,Sunday,6,0-5 mins,5,3.4
casual,classic_bike,May,Sunday,5,0-5 mins,5,3.4
casual,classic_bike,Jun,Sunday,12,0-5 mins,130,3.392307692
casual,classic_bike,Jun,Sunday,15,0-5 mins,135,3.562962963
casual,classic_bike,Jun,Sunday,8,0-5 mins,55,3.690909091
casual,classic_bike,Jun,Sunday,2,0-5 mins,42,3.80952381
casual,classic_bike,Jun,Sunday,11,0-5 mins,108,3.62037037
casual,classic_bike,Jun,Sunday,1,0-5 mins,45,3.888888889
casual,classic_bike,Jun,Sunday,0,0-5 mins,76,3.75
casual,classic_bike,Jun,Sunday,3,0-5 mins,23,3.086956522
casual,classic_bike,Jun,Sunday,19,0-5 mins,78,3.230769231
casual,classic_bike,Jun,Sunday,14,0-5 mins,121,3.595041322
casual,classic_bike,Jun,Sunday,16,0-5 mins,97,3.381443299
casual,classic_bike,Jun,Sunday,18,0-5 mins,91,3.527472527
casual,classic_bike,Jun,Sunday,10,0-5 mins,105,3.676190476
casual,classic_bike,Jun,Sunday,6,0-5 mins,16,4.0625
casual,classic_bike,Jun,Sunday,13,0-5 mins,126,3.523809524
casual,classic_bike,Jun,Sunday,22,0-5 mins,29,3.793103448
casual,classic_bike,Jun,Sunday,9,0-5 mins,68,3.661764706
casual,classic_bike,Jun,Sunday,21,0-5 mins,62,3.758064516
casual,classic_bike,Jun,Sunday,23,0-5 mins,28,3.5
casual,classic_bike,Jun,Sunday,17,0-5 mins,117,3.598290598
casual,classic_bike,Jun,Sunday,20,0-5 mins,71,3.76056338
casual,classic_bike,Jun,Sunday,5,0-5 mins,12,3
casual,classic_bike,Jun,Sunday,4,0-5 mins,20,3.85
casual,classic_bike,Jun,Sunday,7,0-5 mins,14,3.642857143
casual,classic_bike,Jul,Sunday,19,0-5 mins,76,3.815789474
casual,classic_bike,Jul,Sunday,14,0-5 mins,102,3.362745098
casual,classic_bike,Jul,Sunday,8,0-5 mins,25,3.56
casual,classic_bike,Jul,Sunday,5,0-5 mins,6,3
casual,classic_bike,Jul,Sunday,0,0-5 mins,68,3.735294118
casual,classic_bike,Jul,Sunday,17,0-5 mins,91,3.571428571
casual,classic_bike,Jul,Sunday,11,0-5 mins,83,3.457831325
casual,classic_bike,Jul,Sunday,18,0-5 mins,90,3.511111111
casual,classic_bike,Jul,Sunday,10,0-5 mins,67,3.402985075
casual,classic_bike,Jul,Sunday,7,0-5 mins,16,3.4375
casual,classic_bike,Jul,Sunday,12,0-5 mins,104,3.519230769
casual,classic_bike,Jul,Sunday,15,0-5 mins,110,3.318181818
casual,classic_bike,Jul,Sunday,20,0-5 mins,61,3.491803279
casual,classic_bike,Jul,Sunday,9,0-5 mins,51,3.62745098
casual,classic_bike,Jul,Sunday,13,0-5 mins,113,3.353982301
casual,classic_bike,Jul,Sunday,16,0-5 mins,92,3.576086957
casual,classic_bike,Jul,Sunday,22,0-5 mins,36,4.138888889
casual,classic_bike,Jul,Sunday,2,0-5 mins,27,3.740740741
casual,classic_bike,Jul,Sunday,21,0-5 mins,49,3.632653061
casual,classic_bike,Jul,Sunday,6,0-5 mins,18,3.5
casual,classic_bike,Jul,Sunday,1,0-5 mins,50,3.4
casual,classic_bike,Jul,Sunday,23,0-5 mins,30,3.6
casual,classic_bike,Aug,Sunday,22,0-5 mins,62,3.35483871
casual,classic_bike,Aug,Sunday,0,0-5 mins,80,3.55
casual,classic_bike,Aug,Sunday,17,0-5 mins,134,3.194029851
casual,classic_bike,Aug,Sunday,12,0-5 mins,144,3.9375
casual,classic_bike,Aug,Sunday,19,0-5 mins,110,3.372727273
casual,classic_bike,Aug,Sunday,7,0-5 mins,37,3.567567568
casual,classic_bike,Aug,Sunday,11,0-5 mins,144,3.472222222
casual,classic_bike,Aug,Sunday,14,0-5 mins,154,3.318181818
casual,classic_bike,Aug,Sunday,10,0-5 mins,110,3.590909091
casual,classic_bike,Aug,Sunday,18,0-5 mins,120,3.233333333
casual,classic_bike,Aug,Sunday,9,0-5 mins,70,3.528571429
casual,classic_bike,Aug,Sunday,3,0-5 mins,17,3.823529412
casual,classic_bike,Aug,Sunday,16,0-5 mins,135,3.474074074
casual,classic_bike,Aug,Sunday,13,0-5 mins,152,3.394736842
casual,classic_bike,Aug,Sunday,1,0-5 mins,76,3.671052632
casual,classic_bike,Aug,Sunday,15,0-5 mins,137,3.270072993
casual,classic_bike,Aug,Sunday,20,0-5 mins,98,3.704081633
casual,classic_bike,Aug,Sunday,8,0-5 mins,43,3.209302326
casual,classic_bike,Aug,Sunday,21,0-5 mins,62,3.290322581
casual,classic_bike,Aug,Sunday,2,0-5 mins,37,3.459459459
casual,classic_bike,Aug,Sunday,4,0-5 mins,11,3
casual,classic_bike,Aug,Sunday,6,0-5 mins,20,3.8
casual,classic_bike,Aug,Sunday,23,0-5 mins,39,3.615384615
casual,classic_bike,Aug,Sunday,5,0-5 mins,14,3.571428571
casual,classic_bike,Sep,Sunday,19,0-5 mins,59,3.542372881
casual,classic_bike,Sep,Sunday,17,0-5 mins,78,3.564102564
casual,classic_bike,Sep,Sunday,15,0-5 mins,74,3.540540541
casual,classic_bike,Sep,Sunday,13,0-5 mins,89,3.584269663
casual,classic_bike,Sep,Sunday,5,0-5 mins,8,3.375
casual,classic_bike,Sep,Sunday,16,0-5 mins,89,3.707865169
casual,classic_bike,Sep,Sunday,8,0-5 mins,20,3.75
casual,classic_bike,Sep,Sunday,2,0-5 mins,25,3.56
casual,classic_bike,Sep,Sunday,18,0-5 mins,74,3.310810811
casual,classic_bike,Sep,Sunday,14,0-5 mins,89,3.662921348
casual,classic_bike,Sep,Sunday,11,0-5 mins,80,3.6875
casual,classic_bike,Sep,Sunday,20,0-5 mins,28,3.678571429
casual,classic_bike,Sep,Sunday,7,0-5 mins,19,3.421052632
casual,classic_bike,Sep,Sunday,10,0-5 mins,87,3.632183908
casual,classic_bike,Sep,Sunday,9,0-5 mins,50,3.44
casual,classic_bike,Sep,Sunday,22,0-5 mins,31,3.225806452
casual,classic_bike,Sep,Sunday,12,0-5 mins,105,3.723809524
casual,classic_bike,Sep,Sunday,23,0-5 mins,12,3.333333333
casual,classic_bike,Sep,Sunday,1,0-5 mins,34,3.617647059
casual,classic_bike,Sep,Sunday,21,0-5 mins,30,3.3
casual,classic_bike,Sep,Sunday,0,0-5 mins,42,3.523809524
casual,classic_bike,Sep,Sunday,3,0-5 mins,7,2.714285714
casual,classic_bike,Sep,Sunday,6,0-5 mins,6,4.333333333
casual,classic_bike,Oct,Friday,15,0-5 mins,105,3.59047619
casual,classic_bike,Oct,Friday,14,0-5 mins,93,3.795698925
casual,classic_bike,Oct,Friday,17,0-5 mins,145,3.682758621
casual,classic_bike,Oct,Friday,18,0-5 mins,145,3.95862069
casual,classic_bike,Oct,Friday,22,0-5 mins,54,3.740740741
casual,classic_bike,Oct,Friday,23,0-5 mins,63,3.952380952
casual,classic_bike,Oct,Friday,12,0-5 mins,118,3.516949153
casual,classic_bike,Oct,Friday,19,0-5 mins,106,3.754716981
casual,classic_bike,Oct,Friday,16,0-5 mins,139,3.705035971
casual,classic_bike,Oct,Friday,8,0-5 mins,79,3.924050633
casual,classic_bike,Oct,Friday,13,0-5 mins,88,3.75
casual,classic_bike,Oct,Friday,0,0-5 mins,29,3.75862069
casual,classic_bike,Oct,Friday,2,0-5 mins,10,4.2
casual,classic_bike,Oct,Friday,20,0-5 mins,65,3.938461538
casual,classic_bike,Oct,Friday,10,0-5 mins,70,3.757142857
casual,classic_bike,Oct,Friday,1,0-5 mins,16,4.25
casual,classic_bike,Oct,Friday,7,0-5 mins,59,4.033898305
casual,classic_bike,Oct,Friday,5,0-5 mins,13,3.615384615
casual,classic_bike,Oct,Friday,11,0-5 mins,78,3.705128205
casual,classic_bike,Oct,Friday,21,0-5 mins,51,4.078431373
casual,classic_bike,Oct,Friday,9,0-5 mins,72,4.027777778
casual,classic_bike,Oct,Friday,3,0-5 mins,4,3.25
casual,classic_bike,Nov,Friday,21,0-5 mins,57,4.035087719
casual,classic_bike,Nov,Friday,9,0-5 mins,51,3.823529412
casual,classic_bike,Nov,Friday,4,0-5 mins,7,3.857142857
casual,classic_bike,Nov,Friday,10,0-5 mins,71,3.830985915
casual,classic_bike,Nov,Friday,15,0-5 mins,77,4.038961039
casual,classic_bike,Nov,Friday,18,0-5 mins,71,3.830985915
casual,classic_bike,Nov,Friday,14,0-5 mins,55,3.836363636
casual,classic_bike,Nov,Friday,19,0-5 mins,57,3.877192982
casual,classic_bike,Nov,Friday,8,0-5 mins,81,3.802469136
casual,classic_bike,Nov,Friday,23,0-5 mins,37,3.756756757
casual,classic_bike,Nov,Friday,20,0-5 mins,53,3.849056604
casual,classic_bike,Nov,Friday,11,0-5 mins,60,3.75
casual,classic_bike,Nov,Friday,7,0-5 mins,48,3.729166667
casual,classic_bike,Nov,Friday,13,0-5 mins,83,3.662650602
casual,classic_bike,Nov,Friday,5,0-5 mins,17,4.235294118
casual,classic_bike,Nov,Friday,17,0-5 mins,90,3.955555556
casual,classic_bike,Nov,Friday,12,0-5 mins,86,3.895348837
casual,classic_bike,Nov,Friday,22,0-5 mins,32,4.15625
casual,classic_bike,Nov,Friday,2,0-5 mins,6,4.166666667
casual,classic_bike,Nov,Friday,3,0-5 mins,5,3.4
casual,classic_bike,Nov,Friday,16,0-5 mins,92,3.72826087
casual,classic_bike,Nov,Friday,0,0-5 mins,24,4.458333333
casual,classic_bike,Nov,Friday,6,0-5 mins,23,3.913043478
casual,classic_bike,Nov,Friday,1,0-5 mins,7,3.714285714
casual,classic_bike,Dec,Friday,1,0-5 mins,5,4.4
casual,classic_bike,Dec,Friday,12,0-5 mins,18,3.388888889
casual,classic_bike,Dec,Friday,16,0-5 mins,23,3.565217391
casual,classic_bike,Dec,Friday,13,0-5 mins,19,3.684210526
casual,classic_bike,Dec,Friday,17,0-5 mins,30,4.266666667
casual,classic_bike,Dec,Friday,6,0-5 mins,13,3.692307692
casual,classic_bike,Dec,Friday,8,0-5 mins,17,3.764705882
casual,classic_bike,Dec,Friday,7,0-5 mins,14,3.714285714
casual,classic_bike,Dec,Friday,14,0-5 mins,9,4.222222222
casual,classic_bike,Dec,Friday,22,0-5 mins,7,3.857142857
casual,classic_bike,Dec,Friday,19,0-5 mins,17,4.117647059
casual,classic_bike,Dec,Friday,11,0-5 mins,16,3.6875
casual,classic_bike,Dec,Friday,9,0-5 mins,16,3.4375
casual,classic_bike,Dec,Friday,15,0-5 mins,21,4.047619048
casual,classic_bike,Dec,Friday,21,0-5 mins,11,3.818181818
casual,classic_bike,Dec,Friday,18,0-5 mins,14,3.928571429
casual,classic_bike,Dec,Friday,10,0-5 mins,14,3.571428571
casual,classic_bike,Dec,Friday,20,0-5 mins,9,4.111111111
casual,classic_bike,Dec,Friday,23,0-5 mins,5,4.6
casual,classic_bike,Dec,Friday,0,0-5 mins,7,3.714285714
casual,classic_bike,Jan,Friday,22,0-5 mins,7,3
casual,classic_bike,Jan,Friday,8,0-5 mins,14,4.285714286
casual,classic_bike,Jan,Friday,9,0-5 mins,17,3.764705882
casual,classic_bike,Jan,Friday,16,0-5 mins,13,3.769230769
casual,classic_bike,Jan,Friday,17,0-5 mins,24,4.125
casual,classic_bike,Jan,Friday,13,0-5 mins,13,4.384615385
casual,classic_bike,Jan,Friday,14,0-5 mins,16,4.375
casual,classic_bike,Jan,Friday,18,0-5 mins,13,3.538461538
casual,classic_bike,Jan,Friday,12,0-5 mins,13,3.923076923
casual,classic_bike,Jan,Friday,7,0-5 mins,10,3.7
casual,classic_bike,Jan,Friday,11,0-5 mins,12,3.25
casual,classic_bike,Jan,Friday,15,0-5 mins,16,4.0625
casual,classic_bike,Jan,Friday,19,0-5 mins,11,3.818181818
casual,classic_bike,Jan,Friday,23,0-5 mins,11,3.454545455
casual,classic_bike,Jan,Friday,6,0-5 mins,5,4.8
casual,classic_bike,Jan,Friday,21,0-5 mins,11,3.818181818
casual,classic_bike,Jan,Friday,10,0-5 mins,6,3.833333333
casual,classic_bike,Jan,Friday,1,0-5 mins,3,4.333333333
casual,classic_bike,Feb,Friday,15,0-5 mins,13,3.769230769
casual,classic_bike,Feb,Friday,18,0-5 mins,22,3.681818182
casual,classic_bike,Feb,Friday,14,0-5 mins,17,3.529411765
casual,classic_bike,Feb,Friday,21,0-5 mins,7,3.142857143
casual,classic_bike,Feb,Friday,16,0-5 mins,13,4.307692308
casual,classic_bike,Feb,Friday,17,0-5 mins,29,4.103448276
casual,classic_bike,Feb,Friday,9,0-5 mins,14,4.285714286
casual,classic_bike,Feb,Friday,19,0-5 mins,13,4.384615385
casual,classic_bike,Feb,Friday,8,0-5 mins,10,3.9
casual,classic_bike,Feb,Friday,13,0-5 mins,19,3.842105263
casual,classic_bike,Feb,Friday,20,0-5 mins,7,3.857142857
casual,classic_bike,Feb,Friday,7,0-5 mins,11,4.272727273
casual,classic_bike,Feb,Friday,11,0-5 mins,13,3.384615385
casual,classic_bike,Feb,Friday,5,0-5 mins,6,3.666666667
casual,classic_bike,Feb,Friday,10,0-5 mins,8,3.5
casual,classic_bike,Feb,Friday,12,0-5 mins,10,3.8
casual,classic_bike,Feb,Friday,6,0-5 mins,3,3.333333333
casual,classic_bike,Feb,Friday,1,0-5 mins,4,3.75
casual,classic_bike,Feb,Friday,22,0-5 mins,5,3.4
casual,classic_bike,Feb,Friday,0,0-5 mins,6,3.833333333
casual,classic_bike,Mar,Friday,10,0-5 mins,17,3.882352941
casual,classic_bike,Mar,Friday,7,0-5 mins,15,3.466666667
casual,classic_bike,Mar,Friday,13,0-5 mins,38,3.342105263
casual,classic_bike,Mar,Friday,12,0-5 mins,40,3.525
casual,classic_bike,Mar,Friday,19,0-5 mins,44,3.818181818
casual,classic_bike,Mar,Friday,0,0-5 mins,10,4.5
casual,classic_bike,Mar,Friday,18,0-5 mins,58,3.620689655
casual,classic_bike,Mar,Friday,14,0-5 mins,42,3.904761905
casual,classic_bike,Mar,Friday,15,0-5 mins,64,3.765625
casual,classic_bike,Mar,Friday,17,0-5 mins,87,3.712643678
casual,classic_bike,Mar,Friday,16,0-5 mins,64,3.65625
casual,classic_bike,Mar,Friday,20,0-5 mins,28,3.678571429
casual,classic_bike,Mar,Friday,2,0-5 mins,5,4.2
casual,classic_bike,Mar,Friday,21,0-5 mins,35,3.342857143
casual,classic_bike,Mar,Friday,1,0-5 mins,3,2.666666667
casual,classic_bike,Mar,Friday,22,0-5 mins,34,3.823529412
casual,classic_bike,Mar,Friday,8,0-5 mins,28,3.892857143
casual,classic_bike,Mar,Friday,11,0-5 mins,32,2.9375
casual,classic_bike,Mar,Friday,23,0-5 mins,30,3.6
casual,classic_bike,Mar,Friday,9,0-5 mins,24,3.666666667
casual,classic_bike,Apr,Friday,8,0-5 mins,47,4.042553191
casual,classic_bike,Apr,Friday,7,0-5 mins,31,3.677419355
casual,classic_bike,Apr,Friday,17,0-5 mins,57,3.473684211
casual,classic_bike,Apr,Friday,12,0-5 mins,47,3.617021277
casual,classic_bike,Apr,Friday,14,0-5 mins,44,3.727272727
casual,classic_bike,Apr,Friday,9,0-5 mins,35,3.942857143
casual,classic_bike,Apr,Friday,22,0-5 mins,26,3.807692308
casual,classic_bike,Apr,Friday,18,0-5 mins,56,3.785714286
casual,classic_bike,Apr,Friday,10,0-5 mins,31,3.838709677
casual,classic_bike,Apr,Friday,15,0-5 mins,47,3.723404255
casual,classic_bike,Apr,Friday,23,0-5 mins,13,3.769230769
casual,classic_bike,Apr,Friday,20,0-5 mins,26,4.269230769
casual,classic_bike,Apr,Friday,13,0-5 mins,42,3.476190476
casual,classic_bike,Apr,Friday,19,0-5 mins,37,4.162162162
casual,classic_bike,Apr,Friday,1,0-5 mins,7,3.714285714
casual,classic_bike,Apr,Friday,11,0-5 mins,41,3.707317073
casual,classic_bike,Apr,Friday,16,0-5 mins,48,3.625
casual,classic_bike,Apr,Friday,2,0-5 mins,4,3.5
casual,classic_bike,Apr,Friday,0,0-5 mins,11,3.636363636
casual,classic_bike,Apr,Friday,21,0-5 mins,23,3.739130435
casual,classic_bike,May,Friday,12,0-5 mins,83,3.686746988
casual,classic_bike,May,Friday,5,0-5 mins,10,3.5
casual,classic_bike,May,Friday,18,0-5 mins,95,3.905263158
casual,classic_bike,May,Friday,13,0-5 mins,72,3.541666667
casual,classic_bike,May,Friday,15,0-5 mins,95,3.557894737
casual,classic_bike,May,Friday,9,0-5 mins,44,3.931818182
casual,classic_bike,May,Friday,21,0-5 mins,40,3.875
casual,classic_bike,May,Friday,23,0-5 mins,28,3.428571429
casual,classic_bike,May,Friday,19,0-5 mins,63,3.650793651
casual,classic_bike,May,Friday,16,0-5 mins,95,3.810526316
casual,classic_bike,May,Friday,14,0-5 mins,82,3.670731707
casual,classic_bike,May,Friday,10,0-5 mins,57,4.01754386
casual,classic_bike,May,Friday,20,0-5 mins,58,3.620689655
casual,classic_bike,May,Friday,7,0-5 mins,29,3.655172414
casual,classic_bike,May,Friday,17,0-5 mins,106,3.839622642
casual,classic_bike,May,Friday,11,0-5 mins,61,3.491803279
casual,classic_bike,May,Friday,8,0-5 mins,37,3.864864865
casual,classic_bike,May,Friday,22,0-5 mins,33,3.606060606
casual,classic_bike,May,Friday,2,0-5 mins,7,3.571428571
casual,classic_bike,May,Friday,0,0-5 mins,20,3.9
casual,classic_bike,May,Friday,1,0-5 mins,16,3.5625
casual,classic_bike,May,Friday,6,0-5 mins,19,4.315789474
casual,classic_bike,May,Friday,3,0-5 mins,5,4.2
casual,classic_bike,Jun,Friday,17,0-5 mins,104,3.625
casual,classic_bike,Jun,Friday,13,0-5 mins,69,3.579710145
casual,classic_bike,Jun,Friday,21,0-5 mins,50,3.76
casual,classic_bike,Jun,Friday,19,0-5 mins,91,3.703296703
casual,classic_bike,Jun,Friday,16,0-5 mins,95,3.768421053
casual,classic_bike,Jun,Friday,6,0-5 mins,28,4.035714286
casual,classic_bike,Jun,Friday,23,0-5 mins,65,3.338461538
casual,classic_bike,Jun,Friday,8,0-5 mins,75,4.026666667
casual,classic_bike,Jun,Friday,14,0-5 mins,65,3.507692308
casual,classic_bike,Jun,Friday,5,0-5 mins,15,3.466666667
casual,classic_bike,Jun,Friday,20,0-5 mins,59,3.966101695
casual,classic_bike,Jun,Friday,11,0-5 mins,56,3.696428571
casual,classic_bike,Jun,Friday,2,0-5 mins,6,4.5
casual,classic_bike,Jun,Friday,18,0-5 mins,110,3.690909091
casual,classic_bike,Jun,Friday,15,0-5 mins,84,3.488095238
casual,classic_bike,Jun,Friday,7,0-5 mins,49,4.040816327
casual,classic_bike,Jun,Friday,12,0-5 mins,62,3.709677419
casual,classic_bike,Jun,Friday,0,0-5 mins,36,3.777777778
casual,classic_bike,Jun,Friday,9,0-5 mins,47,4.021276596
casual,classic_bike,Jun,Friday,10,0-5 mins,51,3.647058824
casual,classic_bike,Jun,Friday,1,0-5 mins,16,3.375
casual,classic_bike,Jun,Friday,3,0-5 mins,5,3.8
casual,classic_bike,Jun,Friday,4,0-5 mins,8,4.625
casual,classic_bike,Jul,Friday,18,0-5 mins,125,3.784
casual,classic_bike,Jul,Friday,19,0-5 mins,99,3.656565657
casual,classic_bike,Jul,Friday,7,0-5 mins,32,3.875
casual,classic_bike,Jul,Friday,21,0-5 mins,60,3.55
casual,classic_bike,Jul,Friday,10,0-5 mins,52,3.461538462
casual,classic_bike,Jul,Friday,9,0-5 mins,42,3.738095238
casual,classic_bike,Jul,Friday,11,0-5 mins,59,3.796610169
casual,classic_bike,Jul,Friday,6,0-5 mins,31,3.741935484
casual,classic_bike,Jul,Friday,16,0-5 mins,99,3.474747475
casual,classic_bike,Jul,Friday,0,0-5 mins,26,3.5
casual,classic_bike,Jul,Friday,13,0-5 mins,79,3.443037975
casual,classic_bike,Jul,Friday,17,0-5 mins,124,3.596774194
casual,classic_bike,Jul,Friday,14,0-5 mins,64,3.515625
casual,classic_bike,Jul,Friday,23,0-5 mins,60,3.516666667
casual,classic_bike,Jul,Friday,20,0-5 mins,68,3.558823529
casual,classic_bike,Jul,Friday,15,0-5 mins,113,3.557522124
casual,classic_bike,Jul,Friday,5,0-5 mins,12,4.5
casual,classic_bike,Jul,Friday,8,0-5 mins,37,3.486486486
casual,classic_bike,Jul,Friday,22,0-5 mins,70,3.557142857
casual,classic_bike,Jul,Friday,12,0-5 mins,76,3.578947368
casual,classic_bike,Jul,Friday,3,0-5 mins,6,4.333333333
casual,classic_bike,Jul,Friday,1,0-5 mins,15,4.066666667
casual,classic_bike,Aug,Friday,10,0-5 mins,64,3.65625
casual,classic_bike,Aug,Friday,12,0-5 mins,86,3.430232558
casual,classic_bike,Aug,Friday,14,0-5 mins,74,3.540540541
casual,classic_bike,Aug,Friday,16,0-5 mins,128,3.7265625
casual,classic_bike,Aug,Friday,13,0-5 mins,105,3.561904762
casual,classic_bike,Aug,Friday,20,0-5 mins,84,3.880952381
casual,classic_bike,Aug,Friday,19,0-5 mins,101,3.792079208
casual,classic_bike,Aug,Friday,17,0-5 mins,168,3.75
casual,classic_bike,Aug,Friday,18,0-5 mins,145,3.586206897
casual,classic_bike,Aug,Friday,23,0-5 mins,60,4.05
casual,classic_bike,Aug,Friday,5,0-5 mins,18,3.611111111
casual,classic_bike,Aug,Friday,15,0-5 mins,110,3.427272727
casual,classic_bike,Aug,Friday,9,0-5 mins,70,3.642857143
casual,classic_bike,Aug,Friday,1,0-5 mins,24,3.75
casual,classic_bike,Aug,Friday,6,0-5 mins,37,4.081081081
casual,classic_bike,Aug,Friday,8,0-5 mins,72,4.138888889
casual,classic_bike,Aug,Friday,22,0-5 mins,68,3.808823529
casual,classic_bike,Aug,Friday,11,0-5 mins,78,3.743589744
casual,classic_bike,Aug,Friday,21,0-5 mins,66,3.712121212
casual,classic_bike,Aug,Friday,2,0-5 mins,11,4.545454545
casual,classic_bike,Aug,Friday,0,0-5 mins,48,3.354166667
casual,classic_bike,Aug,Friday,7,0-5 mins,61,3.819672131
